2247,"The one place where a man ought to get a square deal is in a courtroom, be he any color of the rainbow, but people have a way of carrying their resentments right into a jury box. As you grow older, you'll see white men cheat black men every day of your life, but let me tell you something and don't you forget it - whenever a white man does that to a black man, no matter who he is, how rich he is, or how fine a family he comes from, that white man is trash.",— To Kill a Mockingbird (book),Harper Lee
2248,"I have a dream that one day the state of Alabama, whose governor's lips are presently dripping with the words of interposition and nullification, will be transformed into a situation where little black boys and black girls will be able to join hands with little white boys and white girls and walk together as sisters and brothers.",— I Have a Dream (other),"Martin Luther King, Jr."
2249,"I see something of God each hour of the twenty-four, and each moment then, in the faces of men and women I see God, and in my own face in the glass; I find letters from God dropped in the street, and every one is signed by God's name, and I leave them where they are, for I know that others will punctually come forever and ever.",— Leaves of Grass (book),Walt Whitman
2250,"I let it fall, my heart, and as it fell you rose to claim it. It was dark and I was over until you kissed my lips and you saved me. My hands, they're strong, but my knees were far too weak to stand in your arms without falling to your feet.",— Set Fire to the Rain (song),Adele
2251,"The truth is that there are a lot of people like you, us, with strange hobbies or talents or gifts and we try to hide it because we're afraid that it makes us seem weird or it will turn people off, but that's a mistake. What makes me unique has brought every person I love into my life.",— Pushing Daisies (other),Bryan Fuller
2252,It is no worse because I write of it. It would be no better if I stopped my most unwilling hand. Nothing can undo it; nothing can make it otherwise than as it was.,— David Copperfield (book),Charles Dickens
2253,"All the times that I've cried, keeping all the things I knew inside. And it's hard, but it's harder to ignore it. If they were right I'd agree, but it's them they know, not me. Now there's a way and I know that I have to go away.",— Father and Son (song),Cat Stevens
2254,"Losing you would end my life you see, 'cause you mean that much to me. You could have told me yourself that you loved someone else.",— I Heard It Through the Grapevine (song),Marvin Gaye
2255,"One day soon, man is going to be able to harness incredible energies, maybe even the atom... energies that could ultimately hurl us to other worlds in... in some sort of spaceship. And the men that reach out into space will be able to find ways to feed the hungry millions of the world and to cure their diseases. They will be able to find a way to give each man hope and a common future. And those are the days worth living for.",— Star Trek (other),Gene Roddenberry
2256,"Breathe, breathe in the air. Don't be afraid to care. Leave but don't leave me. Look around, choose your own ground. For long you live and high you fly. And smiles you'll give and tears you'll cry. And all you touch and all you see is all your life will ever be.",— Breathe (song),Pink Floyd
2257,"I insist you let us know if there is anything we can do to help you. We shall do anything in our power to assist you. However, in the meantime, we have a problem of our own to deal with.",— The Legend of Zelda: The Wind Waker (game),Nintendo
2258,"Break what must be broken, once for all, that's all, and take the suffering on oneself.",— Crime and Punishment (book),Fyodor Dostoyevsky
2259,"Still, the sun was hot. Still, one got over things. Still, life had a way of adding day to day.",— Mrs. Dalloway (book),Virginia Woolf
